Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","tonnes","10185655.58","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","tonnes","10330714.59","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","tonnes","10554199.82","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","tonnes","10524534.84","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","10368226.72","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","tonnes","11120747.53","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","tonnes","11320182","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","tonnes","11610981","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","tonnes","11942965","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","tonnes","12542865","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","tonnes","12845097","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2010","2010","tonnes","76340","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2011","2011","tonnes","69536","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2012","2012","tonnes","72938","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2013","2013","tonnes","73074","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","72892","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2015","2015","tonnes","70579.7","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2016","2016","tonnes","70488.98","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2017","2017","tonnes","68130.27","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2018","2018","tonnes","71758","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2019","2019","tonnes","69490","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21115","Meat of sheep, fresh or chilled","2020","2020","tonnes","64910","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2010","2010","tonnes","2560208","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2011","2011","tonnes","2626527","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2012","2012","tonnes","2706704","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2013","2013","tonnes","2633348","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2014","2014","tonnes","2610710","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2015","2015","tonnes","2552230.79","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2016","2016","tonnes","2713009.62","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2017","2017","tonnes","2712747","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2018","2018","tonnes","2666260","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2019","2019","tonnes","2644347.73","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21124","Meat of turkeys, fresh or chilled","2020","2020","tonnes","2610548.18","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2010","2010","tonnes","261610","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2011","2011","tonnes","207500","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2012","2012","tonnes","69740","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2013","2013","tonnes","418120","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2014","2014","tonnes","305790","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2015","2015","tonnes","321120","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2016","2016","tonnes","341770","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2017","2017","tonnes","337680","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2018","2018","tonnes","262970","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2019","2019","tonnes","376660","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0118","Millet","2020","2020","tonnes","217110","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2010","2010","tonnes","2205000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2011","2011","tonnes","2136000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2012","2012","tonnes","2023000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2013","2013","tonnes","2310000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2014","2014","tonnes","2165000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2015","2015","tonnes","2113000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2016","2016","tonnes","2325000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2017","2017","tonnes","2321000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2018","2018","tonnes","2296000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2019","2019","tonnes","2303000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","23540","Molasses","2020","2020","tonnes","1936000","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2010","2010","tonnes","359469","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2011","2011","tonnes","390902","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2012","2012","tonnes","402904","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2013","2013","tonnes","408157","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2014","2014","tonnes","432100","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2015","2015","tonnes","420853","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2016","2016","tonnes","427925","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2017","2017","tonnes","423360","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2018","2018","tonnes","416050","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2019","2019","tonnes","383960","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01270","Mushrooms and truffles","2020","2020","tonnes","370300","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2010","2010","tonnes","18990","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2011","2011","tonnes","7100","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2012","2012","tonnes","14160","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2013","2013","tonnes","16660","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2014","2014","tonnes","13160","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2015","2015","tonnes","12210","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2016","2016","tonnes","43670","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2017","2017","tonnes","26680","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2018","2018","tonnes","33250","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2019","2019","tonnes","28840","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01442","Mustard seed","2020","2020","tonnes","37090","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2010","2010","tonnes","80042","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2011","2011","tonnes","67294","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2012","2012","tonnes","64544","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2013","2013","tonnes","67812","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2014","2014","tonnes","80862","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2015","2015","tonnes","71007.89","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2016","2016","tonnes","73429.19","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2017","2017","tonnes","67596","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2018","2018","tonnes","69857","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2019","2019","tonnes","71179","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","02910","Natural honey","2020","2020","tonnes","66948","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2010","2010","tonnes","1188140","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2011","2011","tonnes","727580","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2012","2012","tonnes","892470","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2013","2013","tonnes","938280","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2014","2014","tonnes","1019410","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2015","2015","tonnes","1299600","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2016","2016","tonnes","938070","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2017","2017","tonnes","719720","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2018","2018","tonnes","814720","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2019","2019","tonnes","773040","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","0117","Oats","2020","2020","tonnes","953550","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2010","2010","tonnes","103000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2011","2011","tonnes","93000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2012","2012","tonnes","98000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2013","2013","tonnes","94200","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2014","2014","tonnes","105000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2015","2015","tonnes","95000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2016","2016","tonnes","98000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2017","2017","tonnes","83500","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2018","2018","tonnes","79800","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2019","2019","tonnes","83700","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.12","Oil of linseed","2020","2020","tonnes","78400","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2010","2010","tonnes","1127245","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2011","2011","tonnes","1140785.1","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2012","2012","tonnes","1111300","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2013","2013","tonnes","1082300","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2014","2014","tonnes","1178600","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2015","2015","tonnes","1411900","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2016","2016","tonnes","1537200","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2017","2017","tonnes","1687800","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2018","2018","tonnes","1707600","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2019","2019","tonnes","1014971.91","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","21691.02","Oil of maize","2020","2020","tonnes","996151.51","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2010","2010","tonnes","9710.83","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2011","2011","tonnes","9790.13","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2012","2012","tonnes","9869.44","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2013","2013","tonnes","9948.74","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2014","2014","tonnes","10009.82","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2015","2015","tonnes","10060.75","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2016","2016","tonnes","10105.93","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2017","2017","tonnes","10127.47","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2018","2018","tonnes","10285.29","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2019","2019","tonnes","10309.43","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01239.01","Okra","2020","2020","tonnes","10363.33","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2010","2010","tonnes","3300","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2011","2011","tonnes","4200","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2012","2012","tonnes","5800","T","Unofficial figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2013","2013","tonnes","10000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2014","2014","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2015","2015","tonnes","14000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2016","2016","tonnes","15000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2017","2017","tonnes","16000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2018","2018","tonnes","16000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2019","2019","tonnes","16000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","2167","Olive oil","2020","2020","tonnes","16000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2010","2010","tonnes","186880","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2011","2011","tonnes","64592","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2012","2012","tonnes","145150","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2013","2013","tonnes","150593","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2014","2014","tonnes","86183","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2015","2015","tonnes","162390","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2016","2016","tonnes","149590","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2017","2017","tonnes","174450","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2018","2018","tonnes","48630","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2019","2019","tonnes","151950","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01450","Olives","2020","2020","tonnes","61420","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2010","2010","tonnes","3338380","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2011","2011","tonnes","3360970","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2012","2012","tonnes","3242940","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2013","2013","tonnes","3159350","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2014","2014","tonnes","3166740","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2015","2015","tonnes","3413100","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2016","2016","tonnes","3800670","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2017","2017","tonnes","3737100","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2018","2018","tonnes","3284420","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","tonnes","3170271","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","tonnes","3353500","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2010","2010","tonnes","7477924","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2011","2011","tonnes","8078490","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2012","2012","tonnes","8268000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2013","2013","tonnes","7500604","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2014","2014","tonnes","6139826","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2015","2015","tonnes","5763340","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2016","2016","tonnes","5522940","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2017","2017","tonnes","4615760","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2018","2018","tonnes","3535340","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2019","2019","tonnes","4923290","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01323","Oranges","2020","2020","tonnes","4766350","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2010","2010","tonnes","56450","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2011","2011","tonnes","38719","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2012","2012","tonnes","55350","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2013","2013","tonnes","44110","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2014","2014","tonnes","45720","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2015","2015","tonnes","45580","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2016","2016","tonnes","34350","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2017","2017","tonnes","30440","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2018","2018","tonnes","30920","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2019","2019","tonnes","31812.24","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01241.90","Other beans, green","2020","2020","tonnes","32046.62","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2010","2010","tonnes","25966.39","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2011","2011","tonnes","26513.52","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2012","2012","tonnes","25938.41","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2013","2013","tonnes","26476.2","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2014","2014","tonnes","27033.92","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","tonnes","27628.14","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","tonnes","28118.32","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","tonnes","28496.08","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","tonnes","28080.85","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","tonnes","28231.75","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","tonnes","28269.56","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2010","2010","tonnes","37195","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2011","2011","tonnes","34200","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2012","2012","tonnes","45000","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2013","2013","tonnes","40823","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2014","2014","tonnes","36287","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2015","2015","tonnes","27220","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2016","2016","tonnes","16330","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2017","2017","tonnes","25000","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2018","2018","tonnes","33141.84","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2019","2019","tonnes","24500.5","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","tonnes","21869.77","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01359.90","Other fruits, n.e.c.","2010","2010","tonnes","590","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01359.90","Other fruits, n.e.c.","2011","2011","tonnes","862","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01359.90","Other fruits, n.e.c.","2012","2012","tonnes","1097.67","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01359.90","Other fruits, n.e.c.","2013","2013","tonnes","998","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01359.90","Other fruits, n.e.c.","2014","2014","tonnes","771","A","Official figure"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01359.90","Other fruits, n.e.c.","2015","2015","tonnes","529.24","I","Imputed value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01359.90","Other fruits, n.e.c.","2016","2016","tonnes","766.08","E","Estimated value"
"QCL","Crops and livestock products","840","United States of America","5510","Production","01359.90","Other fruits, n.e.c.","2017","2017","tonnes","688.77","E","Estimated value"
