Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5908","Export Quantity","02140","Swine / pigs","2018","2018","Head","7711","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5908","Export Quantity","02140","Swine / pigs","2019","2019","Head","3325","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5908","Export Quantity","02140","Swine / pigs","2020","2020","Head","3892","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","02140","Swine / pigs","2014","2014","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","02140","Swine / pigs","2015","2015","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","02140","Swine / pigs","2016","2016","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","02140","Swine / pigs","2017","2017","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","02140","Swine / pigs","2018","2018","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","02140","Swine / pigs","2019","2019","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","02140","Swine / pigs","2020","2020","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21523","Tallow","2010","2010","tonnes","10693","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21523","Tallow","2011","2011","tonnes","3193","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21523","Tallow","2018","2018","tonnes","385.43","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21523","Tallow","2020","2020","tonnes","14.89","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2010","2010","tonnes","140","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2011","2011","tonnes","132","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2012","2012","tonnes","189","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2013","2013","tonnes","252","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2014","2014","tonnes","427.05","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2015","2015","tonnes","180.85","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2016","2016","tonnes","164.67","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2017","2017","tonnes","317.89","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2018","2018","tonnes","334.64","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2019","2019","tonnes","159.86","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01324","Tangerines, mandarins, clementines","2020","2020","tonnes","99.43","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2010","2010","tonnes","88","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2011","2011","tonnes","318","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2012","2012","tonnes","4","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2013","2013","tonnes","276","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2016","2016","tonnes","179.47","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2017","2017","tonnes","115.73","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2018","2018","tonnes","464.6","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2019","2019","tonnes","199.83","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01324","Tangerines, mandarins, clementines","2020","2020","tonnes","44.91","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2010","2010","tonnes","185","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2011","2011","tonnes","230","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2012","2012","tonnes","213","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2013","2013","tonnes","214","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2014","2014","tonnes","188.57","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2015","2015","tonnes","274.14","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2016","2016","tonnes","32.95","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2017","2017","tonnes","157.28","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2018","2018","tonnes","475.35","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2019","2019","tonnes","919.39","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.02","Tapioca of cassava","2020","2020","tonnes","1297.23","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2010","2010","tonnes","196","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2011","2011","tonnes","234","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2012","2012","tonnes","216","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2013","2013","tonnes","189","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2014","2014","tonnes","248.4","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2015","2015","tonnes","251.19","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2016","2016","tonnes","478.04","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2017","2017","tonnes","604.11","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2018","2018","tonnes","220","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2019","2019","tonnes","50.48","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23230.01","Tapioca of potatoes","2020","2020","tonnes","69.87","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23230.01","Tapioca of potatoes","2013","2013","tonnes","10","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23230.01","Tapioca of potatoes","2016","2016","tonnes","0.97","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23230.01","Tapioca of potatoes","2020","2020","tonnes","0.8","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2010","2010","tonnes","3328","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2011","2011","tonnes","3372","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2012","2012","tonnes","1569","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2013","2013","tonnes","729","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2014","2014","tonnes","195.34","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2015","2015","tonnes","710.47","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2016","2016","tonnes","673.05","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2017","2017","tonnes","3290.56","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2018","2018","tonnes","3762.45","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2019","2019","tonnes","3058.19","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01550","Taro","2020","2020","tonnes","3199.8","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01550","Taro","2010","2010","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2010","2010","tonnes","27115","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2011","2011","tonnes","26355","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2012","2012","tonnes","25569","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2013","2013","tonnes","24943","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2014","2014","tonnes","16787.03","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2015","2015","tonnes","18704.46","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2016","2016","tonnes","19388.81","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2017","2017","tonnes","16923.24","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2018","2018","tonnes","16970.79","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2019","2019","tonnes","16313.93","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01620","Tea leaves","2020","2020","tonnes","11712.76","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2010","2010","tonnes","87","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2011","2011","tonnes","95","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2012","2012","tonnes","138","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2013","2013","tonnes","73","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2014","2014","tonnes","140.57","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2015","2015","tonnes","203.29","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2016","2016","tonnes","254.31","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2017","2017","tonnes","308.75","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2018","2018","tonnes","221.18","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2019","2019","tonnes","153.15","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01620","Tea leaves","2020","2020","tonnes","121.67","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21321","Tomato juice","2016","2016","tonnes","36.41","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21321","Tomato juice","2010","2010","tonnes","56","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21321","Tomato juice","2011","2011","tonnes","19","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21321","Tomato juice","2013","2013","tonnes","3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21321","Tomato juice","2016","2016","tonnes","1.16","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21321","Tomato juice","2018","2018","tonnes","88.99","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21321","Tomato juice","2019","2019","tonnes","9.5","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01234","Tomatoes","2010","2010","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01234","Tomatoes","2012","2012","tonnes","1187","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01234","Tomatoes","2013","2013","tonnes","207","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01234","Tomatoes","2014","2014","tonnes","513.75","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01234","Tomatoes","2015","2015","tonnes","644.13","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01234","Tomatoes","2016","2016","tonnes","635.98","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01234","Tomatoes","2017","2017","tonnes","23.83","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01234","Tomatoes","2018","2018","tonnes","18.71","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01234","Tomatoes","2020","2020","tonnes","494.64","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2010","2010","tonnes","9","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2012","2012","tonnes","18","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2015","2015","tonnes","10.7","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2020","2020","tonnes","216.39","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2010","2010","tonnes","3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2011","2011","tonnes","4","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2012","2012","tonnes","3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2013","2013","tonnes","72","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2014","2014","tonnes","266.04","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2015","2015","tonnes","604.39","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2016","2016","tonnes","30.8","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2017","2017","tonnes","26.36","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2019","2019","tonnes","3.7","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","21399.02","Tomatoes, peeled (o/t vinegar)","2020","2020","tonnes","26.35","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01191","Triticale","2019","2019","tonnes","5","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01191","Triticale","2020","2020","tonnes","87.76","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2010","2010","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2011","2011","tonnes","2","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2012","2012","tonnes","20","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2013","2013","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2014","2014","tonnes","9.71","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2015","2015","tonnes","2.89","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2016","2016","tonnes","0.05","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2017","2017","tonnes","0.43","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2018","2018","tonnes","31.93","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2019","2019","tonnes","11.27","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","01929.02","True hemp, raw or retted","2020","2020","tonnes","0.79","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2010","2010","tonnes","3","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2011","2011","tonnes","1","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2012","2012","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2013","2013","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2014","2014","tonnes","0.11","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2015","2015","tonnes","4.72","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2017","2017","tonnes","32.89","I","Imputed value"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2018","2018","tonnes","1.25","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","01929.02","True hemp, raw or retted","2020","2020","tonnes","3.27","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5909","Export Quantity","02152","Turkeys","2012","2012","1000 Head","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5909","Export Quantity","02152","Turkeys","2018","2018","1000 Head","13","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","02152","Turkeys","2018","2018","tonnes","0","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2010","2010","tonnes","32376","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2011","2011","tonnes","35506","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2012","2012","tonnes","36031","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2013","2013","tonnes","34814","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2014","2014","tonnes","36078.64","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2015","2015","tonnes","37591.94","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2016","2016","tonnes","37100.71","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2017","2017","tonnes","38342.02","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2018","2018","tonnes","41803.28","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2019","2019","tonnes","35425.97","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2020","2020","tonnes","39238.9","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2010","2010","tonnes","976","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2011","2011","tonnes","1138","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2012","2012","tonnes","1600","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2013","2013","tonnes","1656","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2014","2014","tonnes","2233.31","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2015","2015","tonnes","455.86","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2016","2016","tonnes","1597.97","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2017","2017","tonnes","1467.05","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2018","2018","tonnes","1806.09","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2019","2019","tonnes","608.75","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5910","Export Quantity","23710","Uncooked pasta, not stuffed or otherwise prepared","2020","2020","tonnes","57.48","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2010","2010","tonnes","719","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2011","2011","tonnes","669","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2012","2012","tonnes","1240","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2013","2013","tonnes","942","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2014","2014","tonnes","1047.69","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2015","2015","tonnes","1292.15","A","Official figure"
"TM","Detailed trade matrix","840","United States of America","156","China, mainland","5610","Import Quantity","2413","Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages","2016","2016","tonnes","1845.85","A","Official figure"
