Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01193","Fonio","2017","2017","1000 US$","8","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01193","Fonio","2018","2018","1000 US$","3","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01193","Fonio","2019","2019","1000 US$","4","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01193","Fonio","2020","2020","1000 US$","13","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2010","2010","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2011","2011","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2012","2012","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2013","2013","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2014","2014","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2015","2015","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2016","2016","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2017","2017","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2018","2018","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2019","2019","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F1232","Food preparations n.e.c.","2020","2020","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2010","2010","1000 US$","3153733","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2011","2011","1000 US$","3432756","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2012","2012","1000 US$","3514511","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2013","2013","1000 US$","3870203","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2014","2014","1000 US$","3779974","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2015","2015","1000 US$","4030639","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2016","2016","1000 US$","4207586","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2017","2017","1000 US$","4507365","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2018","2018","1000 US$","7665751","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2019","2019","1000 US$","8285473","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F1232","Food preparations n.e.c.","2020","2020","1000 US$","9472615","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2010","2010","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2011","2011","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2012","2012","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2013","2013","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2014","2014","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2015","2015","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2016","2016","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2017","2017","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2018","2018","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2019","2019","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F1232","Food preparations n.e.c.","2020","2020","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2010","2010","1000 US$","5238918","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2011","2011","1000 US$","5980083","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2012","2012","1000 US$","6774328","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2013","2013","1000 US$","7554048","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2014","2014","1000 US$","7868078","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2015","2015","1000 US$","7818093","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2016","2016","1000 US$","8203042","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2017","2017","1000 US$","8145894","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2018","2018","1000 US$","8492299","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2019","2019","1000 US$","8912152","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F1232","Food preparations n.e.c.","2020","2020","1000 US$","8847912","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2010","2010","tonnes","84803","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2011","2011","tonnes","91751","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2012","2012","tonnes","94624","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2013","2013","tonnes","110515","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2014","2014","tonnes","117932.57","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2015","2015","tonnes","116778.32","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2016","2016","tonnes","126930.29","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2017","2017","tonnes","128130.67","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2018","2018","tonnes","147530.74","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2019","2019","tonnes","167314.17","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23999.02","Food preparations of flour, meal or malt extract","2020","2020","tonnes","181690.53","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2010","2010","1000 US$","212191","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2011","2011","1000 US$","243800","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2012","2012","1000 US$","265964","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2013","2013","1000 US$","329233","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2014","2014","1000 US$","326775","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2015","2015","1000 US$","339904","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2016","2016","1000 US$","393161","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2017","2017","1000 US$","374419","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2018","2018","1000 US$","420377","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2019","2019","1000 US$","468643","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23999.02","Food preparations of flour, meal or malt extract","2020","2020","1000 US$","507948","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2010","2010","tonnes","302530","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2011","2011","tonnes","273820","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2012","2012","tonnes","203427","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2013","2013","tonnes","219519","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2014","2014","tonnes","190068.26","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2015","2015","tonnes","192662.46","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2016","2016","tonnes","178216.56","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2017","2017","tonnes","191923.73","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2018","2018","tonnes","165918.82","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2019","2019","tonnes","166377.1","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23999.02","Food preparations of flour, meal or malt extract","2020","2020","tonnes","178651.24","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2010","2010","1000 US$","315136","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2011","2011","1000 US$","356798","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2012","2012","1000 US$","364182","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2013","2013","1000 US$","339499","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2014","2014","1000 US$","309927","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2015","2015","1000 US$","316392","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2016","2016","1000 US$","300247","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2017","2017","1000 US$","317683","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2018","2018","1000 US$","287359","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2019","2019","1000 US$","301843","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","23999.02","Food preparations of flour, meal or malt extract","2020","2020","1000 US$","332918","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2010","2010","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2011","2011","tonnes","3","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2012","2012","tonnes","20","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2013","2013","tonnes","145","T","Unofficial figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2014","2014","tonnes","135","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2015","2015","tonnes","192","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2016","2016","tonnes","213","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2017","2017","tonnes","161","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2018","2018","tonnes","136","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2019","2019","tonnes","167","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","39170.01","Food wastes","2020","2020","tonnes","263","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2010","2010","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2011","2011","1000 US$","34","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2012","2012","1000 US$","5","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2013","2013","1000 US$","154","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2014","2014","1000 US$","109","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2015","2015","1000 US$","169","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2016","2016","1000 US$","402","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2017","2017","1000 US$","287","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2018","2018","1000 US$","359","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2019","2019","1000 US$","435","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","39170.01","Food wastes","2020","2020","1000 US$","673","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2010","2010","tonnes","2810","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2011","2011","tonnes","2568","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2012","2012","tonnes","2815","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2013","2013","tonnes","1565","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2014","2014","tonnes","1686","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2015","2015","tonnes","1545","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2016","2016","tonnes","903","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2017","2017","tonnes","1380","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2018","2018","tonnes","2263","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2019","2019","tonnes","2431","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","39170.01","Food wastes","2020","2020","tonnes","1663","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2010","2010","1000 US$","7287","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2011","2011","1000 US$","6400","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2012","2012","1000 US$","6349","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2013","2013","1000 US$","3785","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2014","2014","1000 US$","3980","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2015","2015","1000 US$","4045","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2016","2016","1000 US$","2560","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2017","2017","1000 US$","3568","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2018","2018","1000 US$","6269","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2019","2019","1000 US$","6660","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","39170.01","Food wastes","2020","2020","1000 US$","4204","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2010","2010","tonnes","1155237","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2011","2011","tonnes","1198232","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2012","2012","tonnes","1290656","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2013","2013","tonnes","1412642","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2014","2014","tonnes","1435758.89","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2015","2015","tonnes","1621457.35","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2016","2016","tonnes","1607331.27","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2017","2017","tonnes","1562985.38","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2018","2018","tonnes","1717461.33","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2019","2019","tonnes","1641748.05","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","F0623","Fruit prepared n.e.c.","2020","2020","tonnes","1821298.91","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2010","2010","1000 US$","1902894","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2011","2011","1000 US$","2245631","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2012","2012","1000 US$","2382141","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2013","2013","1000 US$","2722497","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2014","2014","1000 US$","2629307","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2015","2015","1000 US$","3127234","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2016","2016","1000 US$","3084915","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2017","2017","1000 US$","3065610","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2018","2018","1000 US$","3479542","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2019","2019","1000 US$","3445678","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","F0623","Fruit prepared n.e.c.","2020","2020","1000 US$","3825842","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2010","2010","tonnes","392983","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2011","2011","tonnes","454867","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2012","2012","tonnes","460688","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2013","2013","tonnes","456807","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2014","2014","tonnes","500131.49","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2015","2015","tonnes","513529.96","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2016","2016","tonnes","482238.26","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2017","2017","tonnes","474959.73","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2018","2018","tonnes","441560.17","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2019","2019","tonnes","430729.08","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","F0623","Fruit prepared n.e.c.","2020","2020","tonnes","391552.25","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2010","2010","1000 US$","650858","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2011","2011","1000 US$","828092","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2012","2012","1000 US$","895943","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2013","2013","1000 US$","938590","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2014","2014","1000 US$","1014056","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2015","2015","1000 US$","1060556","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2016","2016","1000 US$","1007608","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2017","2017","1000 US$","1022943","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2018","2018","1000 US$","1061748","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2019","2019","1000 US$","1069899","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","F0623","Fruit prepared n.e.c.","2020","2020","1000 US$","986833","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2014","2014","tonnes","8202.62","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2015","2015","tonnes","8419.07","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2016","2016","tonnes","8122.54","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2017","2017","tonnes","8474.58","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2018","2018","tonnes","9378.31","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2019","2019","tonnes","8517.25","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2020","2020","tonnes","8718.66","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23670.02","Fruit, nuts, peel, sugar preserved","2014","2014","1000 US$","27819","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23670.02","Fruit, nuts, peel, sugar preserved","2015","2015","1000 US$","29486","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23670.02","Fruit, nuts, peel, sugar preserved","2016","2016","1000 US$","26105","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23670.02","Fruit, nuts, peel, sugar preserved","2017","2017","1000 US$","28694","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23670.02","Fruit, nuts, peel, sugar preserved","2018","2018","1000 US$","31688","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23670.02","Fruit, nuts, peel, sugar preserved","2019","2019","1000 US$","28317","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23670.02","Fruit, nuts, peel, sugar preserved","2020","2020","1000 US$","31057","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2014","2014","tonnes","7436.26","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2015","2015","tonnes","9307.98","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2016","2016","tonnes","6045.77","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23670.02","Fruit, nuts, peel, sugar preserved","2017","2017","tonnes","5287.27","A","Official figure"
